frame num,person id,bb_xmin,bb_ymin,bb_height,bb_width,age_min,age_max,age_actual,gender
160,79,689,357,182,53,-1,-1,-1,N
160,82,74,279,336,106,25,30,28,F
160,83,761,358,184,65,30,35,31,M
160,89,554,351,202,70,30,35,30,F
161,1,961,274,372,133,30,35,34,M
161,2,387,281,377,132,25,30,29,M
161,3,270,278,383,132,30,35,30,F
161,36,848,266,396,104,25,30,26,M
161,64,715,402,141,51,30,35,31,F
161,79,690,357,182,53,-1,-1,-1,N
161,82,75,279,336,107,25,30,28,F
161,83,760,358,184,67,30,35,31,M
161,89,556,352,201,70,30,35,30,F
162,1,960,276,372,131,30,35,34,M
162,2,386,282,378,134,25,30,29,M
162,3,273,279,379,126,30,35,30,F
162,36,847,266,397,103,25,30,26,M
162,64,714,399,144,53,30,35,31,F
162,79,692,356,182,50,-1,-1,-1,N
162,82,75,280,333,107,25,30,28,F
162,83,762,357,185,65,30,35,31,M
163,1,958,278,370,132,30,35,34,M
163,2,384,284,376,137,25,30,29,M
163,3,273,281,375,125,30,35,30,F
163,36,847,264,399,101,25,30,26,M
163,64,714,397,147,51,30,35,31,F
163,79,692,354,184,51,-1,-1,-1,N
163,82,77,283,330,105,25,30,28,F
163,83,762,357,186,65,30,35,31,M
163,93,47,308,270,59,30,35,30,M
164,1,957,278,368,132,30,35,34,M
164,2,385,285,375,133,25,30,29,M
164,3,272,282,373,125,30,35,30,F
164,36,846,262,401,101,25,30,26,M
164,64,715,394,150,50,30,35,31,F
164,79,692,353,185,53,-1,-1,-1,N
164,82,78,285,330,105,25,30,28,F
164,83,761,357,186,67,30,35,31,M
164,93,45,309,270,61,30,35,30,M
165,1,957,280,367,132,30,35,34,M
165,2,383,287,372,134,25,30,29,M
165,3,272,282,377,125,30,35,30,F
165,36,845,260,402,101,25,30,26,M
165,64,715,395,149,49,30,35,31,F
165,79,693,352,186,54,-1,-1,-1,N
165,82,82,287,328,102,25,30,28,F
165,83,760,358,185,67,30,35,31,M
165,93,43,309,269,64,30,35,30,M
166,1,959,281,365,130,30,35,34,M
166,2,385,288,373,128,25,30,29,M
166,3,269,283,378,129,30,35,30,F
166,36,845,257,405,101,25,30,26,M
166,64,715,395,149,48,30,35,31,F
166,79,694,352,187,53,-1,-1,-1,N
166,82,84,289,324,101,25,30,28,F
166,83,762,359,183,62,30,35,31,M
166,93,42,309,270,69,30,35,30,M
166,95,585,345,200,63,30,35,32,M
167,1,960,282,362,129,30,35,34,M
167,2,385,288,378,125,25,30,29,M
167,3,269,282,382,126,30,35,30,F
167,36,844,256,406,103,25,30,26,M
167,64,715,397,146,48,30,35,31,F
167,79,695,351,188,53,-1,-1,-1,N
167,82,86,289,323,100,25,30,28,F
167,83,762,360,181,60,30,35,31,M
167,93,41,310,268,72,30,35,30,M
168,1,961,280,366,127,30,35,34,M
168,2,384,288,380,126,25,30,29,M
168,3,269,281,384,126,30,35,30,F
168,36,844,255,406,103,25,30,26,M
168,64,714,397,146,53,30,35,31,F
168,82,86,290,322,100,25,30,28,F
168,83,762,360,181,61,30,35,31,M
168,93,40,310,266,74,30,35,30,M
168,95,588,346,200,61,30,35,32,M
169,1,961,279,363,131,30,35,34,M
169,2,384,284,386,125,25,30,29,M
169,3,268,281,381,128,30,35,30,F
169,36,843,254,407,105,25,30,26,M
169,64,715,397,146,50,30,35,31,F
169,82,88,288,322,99,25,30,28,F
169,83,762,359,181,63,30,35,31,M
169,93,39,309,266,74,30,35,30,M
169,95,586,348,196,64,30,35,32,M
170,1,962,278,362,131,30,35,34,M
170,2,384,282,388,123,25,30,29,M
170,3,266,280,386,129,30,35,30,F
170,36,844,255,405,104,25,30,26,M
170,64,711,395,148,55,30,35,31,F
170,82,90,285,325,98,25,30,28,F
170,83,761,360,180,65,30,35,31,M
170,93,39,308,267,72,30,35,30,M
170,95,588,350,193,63,30,35,32,M
171,1,961,277,363,133,30,35,34,M
171,2,383,280,389,122,25,30,29,M
171,3,262,280,383,130,30,35,30,F
171,36,844,256,404,105,25,30,26,M
171,64,712,395,148,52,30,35,31,F
171,82,90,283,328,102,25,30,28,F
171,83,761,360,179,65,30,35,31,M
171,93,37,308,267,72,30,35,30,M
171,95,588,351,192,65,30,35,32,M
172,1,960,276,363,135,30,35,34,M
172,2,382,279,390,119,25,30,29,M
172,3,257,281,383,135,30,35,30,F
172,36,843,258,403,106,25,30,26,M
172,64,711,393,150,53,30,35,31,F
172,82,90,283,327,105,25,30,28,F
172,83,760,359,180,65,30,35,31,M
172,93,36,308,267,72,30,35,30,M
172,95,589,350,193,63,30,35,32,M
173,1,959,276,364,139,30,35,34,M
173,2,380,278,390,118,25,30,29,M
173,3,255,281,381,137,30,35,30,F
173,36,845,259,404,104,25,30,26,M
173,64,710,393,150,52,30,35,31,F
173,82,92,283,329,107,25,30,28,F
173,83,759,359,180,66,30,35,31,M
173,93,35,307,268,73,30,35,30,M
173,95,589,348,195,63,30,35,32,M
174,1,958,277,362,141,30,35,34,M
174,2,379,277,389,118,25,30,29,M
174,3,254,282,379,138,30,35,30,F
174,36,846,261,401,104,25,30,26,M
174,64,709,388,155,52,30,35,31,F
174,82,94,282,330,110,25,30,28,F
174,83,760,359,181,59,30,35,31,M
174,93,34,309,266,74,30,35,30,M
174,95,591,345,198,61,30,35,32,M
175,1,957,278,360,143,30,35,34,M
175,2,379,277,388,114,25,30,29,M
175,3,252,283,378,140,30,35,30,F
175,36,844,260,402,108,25,30,26,M
175,64,708,391,151,55,30,35,31,F
175,82,98,284,328,104,25,30,28,F
175,83,757,359,182,60,30,35,31,M
175,93,34,311,263,76,30,35,30,M
175,95,594,344,201,59,30,35,32,M
176,1,958,280,359,142,30,35,34,M
176,2,379,277,386,111,25,30,29,M
176,3,249,285,377,142,30,35,30,F
176,36,846,260,405,108,25,30,26,M
176,64,711,392,150,53,30,35,31,F
176,82,99,285,327,103,25,30,28,F
176,83,758,359,184,57,30,35,31,M
176,93,34,313,261,79,30,35,30,M
176,95,598,345,200,54,30,35,32,M
177,1,958,282,358,142,30,35,34,M
177,2,378,281,381,109,25,30,29,M
177,3,246,286,377,146,30,35,30,F
177,36,847,260,408,107,25,30,26,M
177,64,712,394,147,53,30,35,31,F
177,82,99,287,326,106,25,30,28,F
177,83,758,359,186,54,30,35,31,M
177,93,33,314,262,81,30,35,30,M
177,95,600,346,199,52,30,35,32,M
178,1,958,283,358,138,30,35,34,M
178,2,377,281,381,108,25,30,29,M
178,3,245,287,380,146,30,35,30,F
178,36,850,260,411,104,25,30,26,M
178,64,714,395,146,51,30,35,31,F
178,82,100,290,324,108,25,30,28,F
178,83,757,359,186,54,30,35,31,M
178,93,33,314,262,83,30,35,30,M
178,95,603,348,192,49,30,35,32,M
179,1,957,282,361,139,30,35,34,M
179,2,374,281,383,110,25,30,29,M
179,3,247,285,385,142,30,35,30,F
179,36,852,258,414,102,25,30,26,M
179,64,715,397,144,50,30,35,31,F
179,82,103,293,323,105,25,30,28,F
179,83,758,359,185,51,30,35,31,M
179,93,33,314,263,85,30,35,30,M
179,95,603,348,194,51,30,35,32,M
179,96,481,364,104,33,30,35,31,M
180,1,957,282,361,139,30,35,34,M
180,2,371,280,385,113,25,30,29,M
180,3,242,282,390,143,30,35,30,F
180,36,849,254,419,106,25,30,26,M
180,64,716,398,143,49,30,35,31,F
180,82,107,292,325,104,25,30,28,F
180,83,756,361,184,54,30,35,31,M
180,93,33,313,263,85,30,35,30,M
180,95,605,347,189,50,30,35,32,M
180,96,480,364,105,34,30,35,31,M
181,1,956,282,361,139,30,35,34,M
181,2,369,277,390,112,25,30,29,M
181,3,238,280,392,144,30,35,30,F
181,36,848,254,418,109,25,30,26,M
181,64,716,401,141,49,30,35,31,F
181,82,111,293,324,103,25,30,28,F
181,83,754,363,182,55,30,35,31,M
181,93,32,312,264,89,30,35,30,M
181,95,606,347,187,51,30,35,32,M
181,96,478,364,106,36,30,35,31,M
182,1,955,283,357,137,30,35,34,M
182,2,366,273,395,114,25,30,29,M
182,3,231,278,393,150,30,35,30,F
182,36,847,253,416,111,25,30,26,M
182,64,718,399,143,45,30,35,31,F
182,82,116,294,320,103,25,30,28,F
182,83,750,363,183,59,30,35,31,M
182,93,32,310,265,90,30,35,30,M
182,95,608,347,186,50,30,35,32,M
182,96,477,363,107,37,30,35,31,M
183,1,954,280,357,133,30,35,34,M
183,2,363,272,392,118,25,30,29,M
183,3,228,277,394,149,30,35,30,F
183,36,847,255,407,110,25,30,26,M
183,64,718,398,144,45,30,35,31,F
183,82,120,292,321,107,25,30,28,F
183,83,751,363,183,56,30,35,31,M
183,93,33,308,267,89,30,35,30,M
183,96,475,363,108,40,30,35,31,M
184,1,956,277,360,127,30,35,34,M
184,2,362,271,393,119,25,30,29,M
184,3,227,276,395,147,30,35,30,F
184,36,847,258,405,111,25,30,26,M
184,64,716,398,144,45,30,35,31,F
184,82,124,290,322,105,25,30,28,F
184,83,748,363,185,57,30,35,31,M
184,93,31,306,271,94,30,35,30,M
184,96,475,363,108,40,30,35,31,M
184,97,619,353,192,73,-1,-1,-1,N
185,1,956,274,362,123,30,35,34,M
185,2,361,270,393,120,25,30,29,M
185,3,227,275,397,144,30,35,30,F
185,36,847,260,402,113,25,30,26,M
185,64,717,397,144,44,30,35,31,F
185,82,128,287,325,102,25,30,28,F
185,83,746,362,186,58,30,35,31,M
185,93,29,306,270,99,30,35,30,M
185,96,474,362,108,41,30,35,31,M
185,97,627,350,194,63,-1,-1,-1,N
186,1,956,273,364,119,30,35,34,M
186,2,357,270,394,125,25,30,29,M
186,3,227,275,397,140,30,35,30,F
186,36,847,262,401,114,25,30,26,M
186,64,717,397,145,43,30,35,31,F
186,82,132,287,325,97,25,30,28,F
186,83,746,362,186,56,30,35,31,M
186,93,29,306,272,101,30,35,30,M
186,96,474,363,107,41,30,35,31,M
186,97,628,350,197,64,-1,-1,-1,N
187,1,955,274,364,119,30,35,34,M
187,2,351,269,393,133,25,30,29,M
187,3,229,275,397,137,30,35,30,F
187,36,846,263,399,116,25,30,26,M
187,64,717,396,146,42,30,35,31,F
187,82,131,286,325,100,25,30,28,F
187,83,744,362,185,56,30,35,31,M
187,93,28,306,272,104,30,35,30,M
187,96,474,362,109,40,30,35,31,M
187,97,633,350,197,60,-1,-1,-1,N
187,99,608,387,144,39,25,30,27,M
188,1,955,275,363,116,30,35,34,M
188,2,349,270,392,135,25,30,29,M
188,3,232,277,394,133,30,35,30,F
188,36,847,262,400,114,25,30,26,M
188,64,717,395,147,42,30,35,31,F
188,82,136,288,323,94,25,30,28,F
188,83,742,362,183,59,30,35,31,M
188,93,27,307,271,107,30,35,30,M
188,96,472,362,109,43,30,35,31,M
188,97,636,350,198,59,-1,-1,-1,N
188,99,610,386,143,37,25,30,27,M
189,1,953,280,355,116,30,35,34,M
189,2,349,269,391,137,25,30,29,M
189,3,237,277,392,127,30,35,30,F
189,36,846,261,401,118,25,30,26,M
189,64,717,395,147,43,30,35,31,F
189,82,137,289,323,92,25,30,28,F
189,83,743,364,180,56,30,35,31,M
189,93,27,309,271,108,30,35,30,M
189,96,473,362,109,42,30,35,31,M
189,99,613,385,144,35,25,30,27,M
190,1,953,282,351,115,30,35,34,M
190,2,349,268,392,138,25,30,29,M
190,3,242,278,394,122,30,35,30,F
190,36,846,258,403,118,25,30,26,M
190,64,715,395,146,45,30,35,31,F
190,82,140,293,318,89,25,30,28,F
190,83,743,364,179,57,30,35,31,M
190,93,25,310,269,110,30,35,30,M
190,96,472,362,108,44,30,35,31,M
190,99,615,384,144,35,25,30,27,M
191,1,953,285,349,116,30,35,34,M
191,2,350,268,392,137,25,30,29,M
191,3,245,280,389,120,30,35,30,F
191,36,846,256,406,117,25,30,26,M
191,64,712,395,147,46,30,35,31,F
191,82,144,297,314,85,25,30,28,F
191,83,743,364,180,59,30,35,31,M
191,93,24,312,267,110,30,35,30,M
191,96,472,362,108,43,30,35,31,M
191,99,617,384,144,34,25,30,27,M
192,1,953,284,350,115,30,35,34,M
192,2,351,268,393,136,25,30,29,M
192,3,249,282,386,116,30,35,30,F
192,36,846,254,409,118,25,30,26,M
192,64,710,395,147,47,30,35,31,F
192,82,146,299,310,84,25,30,28,F
192,83,743,363,181,61,30,35,31,M
192,93,23,312,266,107,30,35,30,M
192,96,473,362,108,43,30,35,31,M
192,99,619,384,145,32,25,30,27,M
193,1,953,283,353,115,30,35,34,M
193,2,350,269,391,137,25,30,29,M
193,3,251,284,384,116,30,35,30,F
193,36,847,254,410,117,25,30,26,M
193,64,711,395,147,45,30,35,31,F
193,82,148,300,308,82,25,30,28,F
193,83,742,361,183,61,30,35,31,M
193,93,21,312,265,106,30,35,30,M
193,96,473,363,108,43,30,35,31,M
193,99,620,385,145,31,25,30,27,M
193,102,667,345,200,50,35,40,36,M
194,1,952,285,350,119,30,35,34,M
194,2,351,270,394,133,25,30,29,M
194,3,254,284,384,114,30,35,30,F
194,36,846,254,411,119,25,30,26,M
194,64,710,395,148,47,30,35,31,F
194,82,148,300,307,82,25,30,28,F
194,83,739,360,184,66,30,35,31,M
194,93,19,311,265,104,30,35,30,M
194,96,473,363,107,44,30,35,31,M
194,99,622,384,152,33,25,30,27,M
194,102,668,346,199,50,35,40,36,M
195,1,953,281,354,118,30,35,34,M
195,2,351,270,398,134,25,30,29,M
195,3,253,284,384,117,30,35,30,F
195,36,847,255,410,117,25,30,26,M
195,64,707,393,149,47,30,35,31,F
195,82,149,298,308,81,25,30,28,F
195,83,739,360,184,69,30,35,31,M
195,93,19,309,267,98,30,35,30,M
195,96,473,363,107,44,30,35,31,M
195,99,624,383,154,33,25,30,27,M
195,102,669,346,198,50,35,40,36,M
196,1,952,279,354,122,30,35,34,M
196,2,351,270,401,132,25,30,29,M
196,3,257,283,387,114,30,35,30,F
196,36,848,255,409,116,25,30,26,M
196,64,707,393,149,47,30,35,31,F
196,82,149,295,312,80,25,30,28,F
196,83,739,360,184,70,30,35,31,M
196,93,17,308,267,93,30,35,30,M
196,96,474,364,106,44,30,35,31,M
196,99,626,382,156,32,25,30,27,M
196,102,670,347,196,49,35,40,36,M
197,1,953,278,355,121,30,35,34,M
197,2,351,270,400,131,25,30,29,M
197,3,259,286,378,114,30,35,30,F
197,36,849,255,410,116,25,30,26,M
197,82,149,292,315,80,25,30,28,F
197,83,740,362,181,69,30,35,31,M
197,93,12,307,268,95,30,35,30,M
197,96,474,364,107,45,30,35,31,M
197,102,670,347,197,55,35,40,36,M
198,1,952,278,355,123,30,35,34,M
198,2,350,269,401,131,25,30,29,M
198,3,261,287,375,112,30,35,30,F
198,36,849,255,410,115,25,30,26,M
198,82,149,290,318,82,25,30,28,F
198,83,740,362,181,69,30,35,31,M
198,93,11,307,267,94,30,35,30,M
198,96,475,364,107,44,30,35,31,M
198,102,671,348,196,55,35,40,36,M
199,1,952,277,355,124,30,35,34,M
199,2,353,267,403,128,25,30,29,M
199,3,261,283,383,112,30,35,30,F
199,36,851,255,411,114,25,30,26,M
199,82,149,288,321,81,25,30,28,F
199,83,739,360,183,70,30,35,31,M
199,93,10,306,268,93,30,35,30,M
199,96,475,363,108,45,30,35,31,M
200,1,952,278,355,124,30,35,34,M
200,2,353,266,404,127,25,30,29,M
200,3,261,281,385,113,30,35,30,F
200,36,853,255,413,113,25,30,26,M
200,82,149,288,321,82,25,30,28,F
200,83,738,359,182,70,30,35,31,M
200,93,9,306,265,93,30,35,30,M
200,96,475,363,108,46,30,35,31,M
200,105,667,349,194,79,35,40,37,M
201,1,952,280,353,125,30,35,34,M
201,2,354,266,403,125,25,30,29,M
201,3,260,280,385,114,30,35,30,F
201,36,855,255,414,111,25,30,26,M
201,82,151,290,319,80,25,30,28,F
201,83,740,359,181,67,30,35,31,M
201,93,9,308,263,91,30,35,30,M
201,96,475,363,108,47,30,35,31,M
201,105,668,350,194,77,35,40,37,M
202,1,953,284,350,122,30,35,34,M
202,2,354,267,401,123,25,30,29,M
202,3,261,280,386,112,30,35,30,F
202,36,856,255,416,110,25,30,26,M
202,82,151,292,317,81,25,30,28,F
202,83,740,359,181,68,30,35,31,M
202,93,9,310,261,91,30,35,30,M
202,96,474,362,109,48,30,35,31,M
202,105,673,350,194,74,35,40,37,M
203,1,955,285,351,121,30,35,34,M
203,2,352,266,404,121,25,30,29,M
203,3,256,281,385,119,30,35,30,F
203,36,856,255,416,113,25,30,26,M
203,82,152,295,313,80,25,30,28,F
203,83,741,357,184,69,30,35,31,M
203,93,9,311,260,91,30,35,30,M
203,96,475,362,110,47,30,35,31,M
203,105,678,349,194,70,35,40,37,M
204,1,956,286,349,120,30,35,34,M
204,2,351,270,399,122,25,30,29,M
204,3,252,282,385,124,30,35,30,F
204,36,857,255,419,112,25,30,26,M
204,82,153,296,314,79,25,30,28,F
204,83,741,358,183,69,30,35,31,M
204,93,8,313,257,94,30,35,30,M
204,96,475,362,110,47,30,35,31,M
204,105,679,348,195,70,35,40,37,M
205,1,958,284,351,117,30,35,34,M
205,2,350,270,396,123,25,30,29,M
205,3,248,283,386,128,30,35,30,F
205,36,856,252,425,113,25,30,26,M
205,82,155,299,310,77,25,30,28,F
205,83,742,356,184,68,30,35,31,M
205,93,9,312,258,93,30,35,30,M
205,96,475,362,110,49,30,35,31,M
205,105,681,346,197,69,35,40,37,M
206,1,957,282,355,117,30,35,34,M
206,2,350,272,391,122,25,30,29,M
206,3,243,285,383,134,30,35,30,F
206,36,855,250,428,113,25,30,26,M
206,82,159,303,304,71,25,30,28,F
206,83,742,356,184,68,30,35,31,M
206,93,8,312,260,94,30,35,30,M
206,96,475,362,110,50,30,35,31,M
206,105,683,347,197,67,35,40,37,M
207,1,956,280,357,116,30,35,34,M
207,2,351,272,392,119,25,30,29,M
207,3,237,286,383,139,30,35,30,F
207,36,855,249,429,113,25,30,26,M
207,82,160,303,303,70,25,30,28,F
207,83,744,356,184,62,30,35,31,M
207,93,7,310,263,94,30,35,30,M
207,96,476,361,111,49,30,35,31,M
207,105,685,347,198,66,35,40,37,M
208,1,955,277,358,115,30,35,34,M
208,2,349,274,393,123,25,30,29,M
208,3,234,287,384,141,30,35,30,F
208,36,854,250,425,114,25,30,26,M
208,82,163,300,306,68,25,30,28,F
208,83,744,359,182,59,30,35,31,M
208,93,4,309,264,98,30,35,30,M
208,96,476,361,111,49,30,35,31,M
208,105,688,347,198,66,35,40,37,M
209,1,953,278,356,114,30,35,34,M
209,2,349,273,392,122,25,30,29,M
209,3,229,288,384,145,30,35,30,F
209,36,854,251,424,116,25,30,26,M
209,82,165,298,306,65,25,30,28,F
209,83,745,362,179,54,30,35,31,M
209,93,3,308,265,99,30,35,30,M
209,96,477,361,111,47,30,35,31,M
209,105,689,348,197,66,35,40,37,M
210,1,951,278,354,113,30,35,34,M
210,2,350,272,397,120,25,30,29,M
210,3,227,287,386,147,30,35,30,F
210,36,854,254,421,117,25,30,26,M
210,82,166,295,309,63,25,30,28,F
210,83,745,364,177,51,30,35,31,M
210,93,2,307,266,102,30,35,30,M
210,96,477,361,111,48,30,35,31,M
210,105,690,349,196,66,35,40,37,M
211,1,950,277,355,111,30,35,34,M
211,2,349,272,403,122,25,30,29,M
211,3,227,287,387,144,30,35,30,F
211,36,855,256,417,113,25,30,26,M
211,82,167,291,311,63,25,30,28,F
211,83,746,364,176,49,30,35,31,M
211,93,2,307,268,101,30,35,30,M
211,96,477,362,111,48,30,35,31,M
211,105,691,350,194,66,35,40,37,M
212,1,950,277,355,109,30,35,34,M
212,2,350,271,405,122,25,30,29,M
212,3,228,287,388,140,30,35,30,F
212,36,854,257,418,113,25,30,26,M
212,82,167,289,314,63,25,30,28,F
212,83,750,363,175,42,30,35,31,M
212,93,0,306,269,104,30,35,30,M
212,96,477,362,111,48,30,35,31,M
212,105,692,351,191,70,35,40,37,M
213,1,949,278,354,109,30,35,34,M
213,2,350,267,409,122,25,30,29,M
213,3,228,286,389,140,30,35,30,F
213,36,853,258,421,114,25,30,26,M
213,82,168,288,315,62,25,30,28,F
213,83,751,363,175,40,30,35,31,M
213,93,0,307,270,105,30,35,30,M
213,96,477,363,110,48,30,35,31,M
213,105,697,352,191,65,35,40,37,M
213,108,776,356,177,47,-1,-1,-1,N
214,1,951,282,349,105,30,35,34,M
214,2,350,265,414,124,25,30,29,M
214,3,226,286,389,143,30,35,30,F
214,36,851,256,423,117,25,30,26,M
214,82,167,289,316,61,25,30,28,F
214,83,747,359,181,43,30,35,31,M
214,93,0,308,269,104,30,35,30,M
214,96,477,363,109,48,30,35,31,M
214,105,699,352,191,65,35,40,37,M
214,108,774,357,176,50,-1,-1,-1,N
215,1,952,285,346,103,30,35,34,M
215,2,347,264,415,131,25,30,29,M
215,3,224,287,386,142,30,35,30,F
215,36,850,254,425,118,25,30,26,M
215,82,168,291,313,62,25,30,28,F
215,83,747,358,182,42,30,35,31,M
215,93,0,309,269,105,30,35,30,M
215,96,477,364,107,48,30,35,31,M
215,108,775,357,176,50,-1,-1,-1,N
216,1,952,288,342,103,30,35,34,M
216,2,346,263,413,134,25,30,29,M
216,3,227,287,383,137,30,35,30,F
216,36,850,251,427,116,25,30,26,M
216,82,169,294,311,60,25,30,28,F
216,93,0,310,268,105,30,35,30,M
216,96,478,364,107,46,30,35,31,M
216,108,775,355,178,51,-1,-1,-1,N
216,110,711,354,191,65,30,35,34,M
216,111,677,395,148,43,30,35,31,M
217,1,954,288,342,101,30,35,34,M
217,2,345,262,411,137,25,30,29,M
217,3,226,288,380,137,30,35,30,F
217,36,850,249,425,116,25,30,26,M
217,82,169,298,307,60,25,30,28,F
217,93,0,310,268,104,30,35,30,M
217,96,479,362,109,45,30,35,31,M
217,108,775,354,179,54,-1,-1,-1,N
217,110,713,351,193,68,30,35,34,M
217,111,676,397,145,46,30,35,31,M
218,1,956,289,343,99,30,35,34,M
218,2,345,262,412,137,25,30,29,M
218,3,227,290,378,135,30,35,30,F
218,36,852,248,424,116,25,30,26,M
218,82,171,300,305,57,25,30,28,F
218,93,1,311,268,101,30,35,30,M
218,96,478,362,109,47,30,35,31,M
218,108,777,351,183,54,-1,-1,-1,N
218,110,715,351,192,68,30,35,34,M
218,111,674,398,142,49,30,35,31,M
219,1,955,288,344,102,30,35,34,M
219,2,344,263,410,138,25,30,29,M
219,3,229,292,374,132,30,35,30,F
219,36,854,247,424,112,25,30,26,M
219,82,171,301,304,57,25,30,28,F
219,93,0,310,270,101,30,35,30,M
219,96,478,362,109,48,30,35,31,M
219,108,777,350,185,56,-1,-1,-1,N
219,110,716,348,194,73,30,35,34,M
219,111,673,397,142,51,30,35,31,M
220,1,954,286,346,104,30,35,34,M
220,2,345,266,407,137,25,30,29,M
220,3,228,294,374,134,30,35,30,F
220,36,855,246,425,111,25,30,26,M
220,82,170,301,306,58,25,30,28,F
220,93,0,310,269,101,30,35,30,M
220,96,478,362,109,48,30,35,31,M
220,108,777,349,186,59,-1,-1,-1,N
220,110,718,347,194,75,30,35,34,M
220,111,673,396,144,51,30,35,31,M
221,1,953,284,348,105,30,35,34,M
221,2,344,268,405,139,25,30,29,M
221,3,226,297,372,137,30,35,30,F
221,36,855,246,425,111,25,30,26,M
221,82,170,300,306,59,25,30,28,F
221,93,0,309,269,103,30,35,30,M
221,96,479,362,110,46,30,35,31,M
221,108,780,350,186,59,-1,-1,-1,N
221,110,723,346,195,70,30,35,34,M
221,111,671,396,144,52,30,35,31,M
